제목,날짜,제목_긍정,제목_부정,제목_중립,스크립트_긍정,스크립트_부정,스크립트_중립
[간밤 월드뉴스 총정리 12월29일] 이번엔 애플 급락/ 월가의 유가 예측/ 반등 성공한 테슬라/ 파이어스톤 “방어·성장주 혼합 전략”/ 코스트코 추천,2022-12-29,0.000381602,0.2821964,0.717422,0.0675617,0.19604705,0.73639125
[간밤 월드뉴스 총정리 12월28일] 올해 나스닥 상승·하락주/ 신모델 내놓은 니오도 빨간 불/ 아마존 분석/ 美 무역적자 개선이 악재 왜?,2022-12-28,0.000136405,0.017224034,0.9826397,0.07785981,0.20389883,0.7182414
[김현석의 월스트리트나우] 또 –20% 밀린 S&P500 ..내년 월가 전망 ‘총정리’,2022-12-28,0.0008246949,0.4518184,0.54735684,0.030313263,0.11394491,0.8557418
"[간밤 월드뉴스 총정리 12월24일] “산타 랠리 실패 땐 약세장 심화”/ 소비·물가 동반 둔화/ 역대급 저축률 하락 의미/ 유가 급등/ 자카렐리 “증시, 코너에” 왜?",2022-12-24,0.000140104,0.1269791,0.8728808,0.02810459,0.11770926,0.8541862
"[김현석의 월스트리트나우] 산타랠리 막아선 JP모건, S&P 3835로 끝?",2022-12-24,4.786962e-05,4.5917906e-05,0.9999062,0.024565108,0.07788236,0.8975525
[김현석의 월스트리트나우] 나이키 빼면 엉망...1월 실적시즌 불안감↑,2022-12-23,8.540964e-05,0.0004656327,0.99944896,0.027601512,0.14572217,0.8266763
[간밤 월드뉴스 총정리 12월23일] ‘성장률 호재’ 충격/ PCE 물가 둔화 기대/ 캐신 “산타 랠리 찬물”/ 톰 리의 확신/ 넷플릭스 5가지 우려/ 월가의 내년 지수 전망,2022-12-23,3.57e-05,0.000201036,0.9997632,0.035861447,0.19871138,0.7654271
[간밤 월드뉴스 총정리 12월22일] 마이크론 실적/ 해치우스 “금리 인하 기대 말라”/ 잘 팔리는 美국채/ 월가 예측 성적표/ 크루즈의 ‘터널 끝 빛’/ 코인기업 또 파산,2022-12-22,5.3e-05,6.79e-05,0.999879,0.071948186,0.14091238,0.7871395
"[김현석의 월스트리트나우] ""산타 23일 찾아온다"" 적자 커진 마이크론이 변수?",2022-12-22,0.00042087684,0.18245651,0.8171226,0.06288335,0.13768212,0.7994346
"[간밤 월드뉴스 총정리 12월21일] 페덱스·나이키 실적/ 주택 허가, 13년만 최대 하락/ 테슬라 급락 원인…이 와중에 캐시 우드/ 리비안 매수 신호/ 넷플 실망/ 日 긴축 동참",2022-12-21,0.001205665,0.0432042,0.9555901,0.05714228,0.14272773,0.80012995
"[김현석의 월스트리트나우] 일본발 폭풍, 잠잠해진 이유...테슬라 망쳤지만, 나이키가 살린다",2022-12-21,3.54275e-05,4.3878197e-05,0.9999207,0.046461925,0.12774108,0.825797
[김현석의 월스트리트나우] 기업 이익 감소 '경고'...애플 테슬라 아마존의 추락,2022-12-20,0.0011494753,0.5770389,0.42181167,0.032991882,0.12552948,0.8414787
[간밤 월드뉴스 총정리 12월20일] 월가 내년 전망 취합해보니/ 윌슨 “지수 3000까지 밀린다”/ 테슬라 새 저점 왜?/ 디즈니 실망/ 상승 기대주 리스트,2022-12-20,5.61e-05,5.51e-05,0.9998889,0.023226822,0.13741772,0.83935547
"[김현석의 월스트리트나우] 커지는 Fed와 시장 갈등...나이키, 페덱스 등판",2022-12-17,0.0013868327,0.42477617,0.57383704,0.04113301,0.09883654,0.8600304
[김현석의 월스트리트나우] 매파 물결→침체 공포 '산타 랠리'는 없다?,2022-12-16,6.138132e-05,0.00047048664,0.99946815,0.0057699136,0.119651504,0.87457854
[FOMC 동시통역 생중계] 12월 FOMC 기자회견...파월 의장 발언 집중분석 | 해설 김현석·정소람 뉴욕특파원 | 동시통역 조주연,2022-12-15,4.4065437e-05,5.2201853e-05,0.9999037,0.012951412,0.043979928,0.9430687
"[김현석의 월스트리트나우] 더 매파적인 FOMC, 더는 믿지 않겠다는 시장",2022-12-15,7.463422e-05,0.000111309266,0.9998141,0.017863333,0.06339791,0.9187388
[김현석의 월스트리트나우] 좋은 CPI 미리 샜나? 용두사미 된 뉴욕증시,2022-12-14,5.402745e-05,3.2806543e-05,0.9999132,0.025632871,0.08295129,0.8914159
"[김현석의 월스트리트나우] ""CPI 6%대면 10% 폭등""JP모건의 예고",2022-12-13,0.0010292768,0.19132587,0.80764484,0.022529436,0.076896235,0.9005743
[간밤 월드뉴스 총정리 12월10일] 서비스·식품값이 문제/ 골드만 “中 빠른 재개장 기대 말라”/ 코스트코·넷플·MSFT 추천/ 다음주 물가·파월 연설,2022-12-10,4.05e-05,4.56e-05,0.9999138,0.05209284,0.17219009,0.7757171
[김현석의 월스트리트나우] PPI 보고 겁먹었다..장 막판 쏟아진 매도세,2022-12-10,0.00017836396,0.0029401553,0.9968815,0.0045359423,0.070629515,0.92483455
[간밤 월드뉴스 총정리 12월9일] 영 “침체 불가피” vs. 폴슨 “강세장 시작”/ 인텔·보잉·CRM 전망 / 테슬라 하락 4가지 이유/ 하루 74% 뛴 이 종목,2022-12-09,0.002989124,0.3131504,0.68386054,0.07758524,0.16353533,0.7588794
"[김현석의 월스트리트나우] JP모건의 2023년 예언 ""침체 와야 더 오른다""",2022-12-09,6.458489e-05,0.00022568757,0.99970967,0.016458053,0.07175281,0.9117891
[간밤 월드뉴스 총정리 12월8일] “침체 후 9개월 지나야 주가 바닥”/ 카바나 파산 경고/ 푸틴 또 핵위협/ 달리는 스포츠용품점/ 매출 50% 추락 경고한 COIN,2022-12-08,0.000261911,0.9927626,0.006975501,0.03627037,0.20784403,0.75588554
[김현석의 월스트리트나우] ‘금리 올린다는데 금리 폭락’ 월가의 5가지 수수께끼,2022-12-08,6.600972e-05,0.0001532207,0.9997807,0.018036349,0.099663466,0.8823002
"[간밤 월드뉴스 총정리 12월7일] 기술주 일제 부진/ 다이먼 또 “내년 소비 바닥”/ 모간스탠리 “中 주식 사라”/ 달리는 오토존/ JPM, 2단계 상향 왜?",2022-12-07,0.000317918,0.006732615,0.9929495,0.057194907,0.14676024,0.7960449
"[김현석의 월스트리트나우] 블랙스톤, '탄광의 카나리아'? ​​​​​​잇따라 펀드 환매 중단",2022-12-07,5.6242887e-05,0.00015106944,0.99979264,0.009312487,0.13782693,0.85286057
[김현석의 월스트리트나우] '점도표 5% 넘게 찍히나'...월가 공포에 나스닥 2%↓,2022-12-06,0.00019135272,0.00024083529,0.9995678,0.02246963,0.09768462,0.87984574
[간밤 월드뉴스 총정리 12월6일] 테슬라 급락 왜?/ UBS “경착륙 후 긴축 중단”/ 유럽 이미 침체/ 엇갈린 애플/ 코웬의 톱픽/ 연말 랠리 활용법,2022-12-06,0.00034989,0.9657628,0.03388732,0.04409888,0.14934145,0.80655974
[간밤 월드뉴스 총정리 12월3일] “립스틱 효과”/ 중국 기술주 급등 이유/ BofA “내년 금값↑”/ 내년 1분기 반등주/ 다음주 소비심리·코스트코 실적,2022-12-03,9.12e-05,3.65e-05,0.9998723,0.07905754,0.11003957,0.8109029
[김현석의 월스트리트나우] BoA ”지금 랠리에 주식 매도“→대신 ‘여기’에 투자하라,2022-12-03,5.984132e-05,4.516052e-05,0.999895,0.012824171,0.063933834,0.92324203
"[간밤 월드뉴스 총정리 12월2일] 올해 자산 시장의 승자와 패자/ 11월 감원, 5배/ 금값 급등/ 원달러숍, 너마저/ 개인들, 테슬라서 100조 손실/ 코스트코의 경고",2022-12-02,5.22e-05,8.93e-05,0.9998585,0.04434624,0.11073399,0.8449198
[김현석의 월스트리트나우] 월가는 왜 12월 산타 랠리 → 내년 초 폭락을 보는가,2022-12-02,0.00020142212,0.0021386899,0.9976598,0.034052182,0.10173296,0.86421484
"[김현석의 월스트리트나우] 돌변한 파월 ""너무 긴축 않겠다""...'싼타 랠리' 희망 폭발",2022-12-01,7.5552874e-05,0.00013139175,0.9997931,0.027261216,0.05556397,0.91717476
[간밤 월드뉴스 총정리 12월1일] 크로스비 “산타 랠리”/ 베이지북에 담긴 것/ 엇갈린 고용/ 시카고 PMI의 의미/ 도어대시 급등 왜?/ 월가의 대표 숏 종목,2022-12-01,4.03e-05,3.76e-05,0.99992204,0.072818086,0.10112822,0.8260537
[간밤 월드뉴스 총정리 11월30일] “美 주택 침체 2년 간다” / 갑자기 소비 급증 왜?/ 월가의 내년 증시 전망/ 테슬라 中 비중 52%/ 글로벌 수익률 곡선도 첫 역전,2022-11-30,3.74e-05,9.01e-05,0.99987257,0.024415204,0.123835176,0.85174966
[김현석의 월스트리트나우] 파월은 무슨 말을 할까? 잔뜩 긴장한 월가,2022-11-30,0.00010396654,0.00025596103,0.9996401,0.027432872,0.08860057,0.8839665
"[김현석의 월스트리트나우] ""Fed가 미쳐가고 있다"" vs ""갈 길이 더 남았다""",2022-11-29,8.36e-05,7.32e-05,0.9998431,0.017748306,0.11821445,0.8640373
"[김현석의 월스트리트나우] 제롬파월, 30일 '잭슨홀' 재연하나",2022-11-26,7.06e-05,5.03e-05,0.9998791,0.018274557,0.06715047,0.91457504
[간밤 월드뉴스 총정리 11월26일] 막스 “주가 등락 무시하라” 왜?/ 카누 주가 바닥론/ 카바나의 운명/ 지준율보다 센 中 방역/ 다음주 베이지북·고용지표,2022-11-26,0.000897226,0.67342937,0.3256734,0.055855315,0.13100718,0.8131375
[간밤 월드뉴스 총정리 11월24일] Fed 대다수 “금리 속도 조절”/ 테슬라 급등 왜?/ 이 와중에 최고가 디어앤코/ 헤지펀드 786개의 선호주 톱10/ 디즈니 28일 주목,2022-11-24,5.91e-05,0.000105266,0.9998356,0.08760105,0.11050839,0.80189055
[간밤 월드뉴스 총정리 11월23일] 윌슨 “값싼 돈 끝…경기 사이클 단축”/ 베스트바이 깜짝 실적/ “저커버그 사임 소문”/ 코스트코 최선호 왜?/ 아마존 긍정 3가지 이유,2022-11-23,9.33e-05,5.82e-05,0.9998485,0.098026626,0.11865096,0.78332245
"[간밤 월드뉴스 총정리 11월22일] 쇼핑 시즌 승자는?/ 환율 또 급등/ 시걸 “12월 랠리…내년 20%↑”/ 美 연체 경보/ “유가, 中에 달렸다”/ 현금 고갈되는 카바나",2022-11-22,3.87e-05,4.89e-05,0.9999124,0.05254645,0.14690426,0.80054927
[간밤 월드뉴스 총정리 11월19일] 골드만 “쇼핑주 급변동 대응”/ “COIN 더 추락”/ 막 달린 풋로커/ 美 집값 전망/ 다음주 Fed 의사록·베스트바이 실적,2022-11-19,4.76e-05,4.08e-05,0.99991167,0.042471804,0.12675112,0.83077705
[간밤 월드뉴스 총정리 11월18일] 월가의 달라진 최종금리 전망/ 해리스 “연착륙 희망고문”/ “고급 소비 견조”…메이시스 급등/ 크루즈도 나름/ “FTX 장부 까보니”,2022-11-18,5.1e-05,4.12e-05,0.99990785,0.037273385,0.12261092,0.84011567
[간밤 월드뉴스 총정리 11월17일] 엔비디아 실적/ 월마트 반대로 간 타겟/ 10월 소비 호조 배경/ 데일리 총재 “최종 5%↑”/ 빅숏 또 ‘숏’/ 유럽도 속도 조절,2022-11-17,0.000166041,0.000199591,0.9996344,0.053568557,0.14113507,0.80529636
[간밤 월드뉴스 총정리 11월16일] 러 미사일에 폴란드 비상/ 美 부채 급증세/ 소매 실적 호조/ 버핏 투자리스트/ “넷플 매수”/ 디스인플레 추천주,2022-11-16,0.000233305,0.000843731,0.998923,0.084028095,0.07698801,0.83898395
[간밤 월드뉴스 총정리 11월15일] 환율 재상승/ 디스인플레 때 매수·매도주/ 아마존도 대규모 감원/ “혁신이냐 대공황이냐”/ 빅숏의 투자 리스트,2022-11-15,5.28e-05,0.000110866,0.9998363,0.03498044,0.12793331,0.8370863
"[간밤 월드뉴스 총정리 11월12일] “VIX 투자법”/ 크루그먼 “인플레 뚝뚝”/ 버핏, 왜 은행주 매도?/ 아마존 사고 인텔 팔고/ FTX 파산/ 다음주 미중회담·엔비디아 실적",2022-11-12,5.47e-05,7.39e-05,0.9998714,0.05909178,0.08138813,0.85952014
[김현석의 월스트리트나우] '달러 약세가 말하는 것' 랠리는 이어져도 강세장 아니다?,2022-11-12,7.61e-05,0.000298093,0.9996257,0.025607789,0.090488255,0.883904
"[김현석의 월스트리트나우] ""인플레이션 끝났다!""...연말 랠리 시작됐나",2022-11-11,5.15e-05,5.71e-05,0.9998914,0.024596773,0.03510644,0.94029677
"[간밤 월드뉴스 총정리 11월11일] 하커Fed “4.5% 최종금리”/ 달러, 13년만 최대 하락/ CPI 분석/ 크레이머 크레이지/ 아이칸 “그래도 약세장”/ 코인·금 급등",2022-11-11,0.000112252,0.010189444,0.98969835,0.06544035,0.100122444,0.8344372
[간밤 월드뉴스 총정리 11월10일] 모든 걸 결정할 10월 CPI/ 리비안 실적/ 골드만 “155엔까지↓”/ 러 전쟁 중대 전환/ 올 90% 급등한 SARK,2022-11-10,5.21e-05,4.29e-05,0.999905,0.053952515,0.15198325,0.79406416
[간밤 월드뉴스 총정리 11월9일] 암호화폐 급락 왜?/ 씨티 “내년 침체 와도 증시 상승”/ 하루 40% 급락주/ 페덱스 또 경고/ 중간선거 직후 투자 종목,2022-11-09,0.000388704,0.025000086,0.97461116,0.055040807,0.19197841,0.75298077
[간밤 월드뉴스 총정리 11월8일] ‘16개월만 최저’ 테슬라/ 선거 직후 증시 동향 분석/ 카바나 충격/ DWAC 67%↑/ 아칸소의 저주/ 추워진 날씨…가스 급등,2022-11-08,3.37e-05,4.91e-05,0.99991715,0.09549374,0.16649047,0.7380158
"[간밤 월드뉴스 총정리 11월5일] 일자리 질 저하…반색한 시장/ 달러 갑분 약세/ “中 입국 규제 완화”/ “카바나, 최악 대비”/ 1년 내 3배 뛸 이 종목/ 코인 급등",2022-11-05,8.61e-05,0.009649874,0.99026406,0.058690887,0.09904927,0.8422599
"[간밤 월드뉴스 총정리 11월4일] “2년간 20~30%↓”/ “모든 게 고용”/ 수익률 곡선 큰 역전/ 車대출 금리 급등 의미?/ “英 침체 2년”/ 도어대시 급등, 니콜라 급락",2022-11-04,4.09e-05,0.000483741,0.9994754,0.08513301,0.17652714,0.73833984
"[간밤 월드뉴스 총정리 11월3일] “최종금리 더 높게…침체 가능”/ 다시 강달러/ 재고 급증, 퀄컴 급락/ 보잉 날다/ 22% 급등한 이 종목/ “안도 랠리 온다”",2022-11-03,3.6e-05,0.000102053,0.99986196,0.05685214,0.14958479,0.79356307
[간밤 월드뉴스 총정리 11월2일] “11월은 역사적 상승”/“내년 하반기 진짜 위기”/ AMD·메타 왜 뛰나?/ I본드 금리 뚝/ 화이자 “신약 19개”/ 50% 급등한 이 종목,2022-11-02,7.6e-05,8.47e-05,0.9998393,0.11164741,0.11790884,0.7704438
"[간밤 월드뉴스 총정리 11월1일] “파월, 줄타기 장인”/ 니키리크스 예상/ 윌슨 “단기 반등 대비”/ 브라질 경제 전망/ 46% 급락 이 종목/ 에너지·금속 사고 반도체 팔고",2022-11-01,5.82e-05,0.000353441,0.9995883,0.063236736,0.1173585,0.8194047
"[간밤 월드뉴스 총정리 10월29일] “국채, 내년 큰 수익”/ 美저축률 최저/ 152년만 최대 이익 정유사/ 中성장↓/ 일본은행 역주행/ 다음주 미·영·호주 금리",2022-10-29,4.83e-05,4.74e-05,0.9999044,0.07937737,0.07634852,0.8442741
[간밤 월드뉴스 총정리 10월28일] 애플·아마존 분석/ 크레디스위스 ‘뱅크런’/ 美성장률 전망/ “메타 매수·AMC 매도”/ 재고 조정 후 침체/ “강한 반등장 온다”,2022-10-28,0.000358189,0.000766336,0.99887544,0.09112133,0.18741423,0.72146446
[간밤 월드뉴스 총정리 10월27일] “긴축 끝 가깝다”/ 캐나다 순풍/ 보잉·포드 “공급난 지속”/ 강력한 여행 수요/ 넷플릭스 축포/ 38% 뛴 이 종목,2022-10-27,3.64e-05,7.38e-05,0.99988973,0.06364567,0.20685458,0.72949976
"[간밤 월드뉴스 총정리 10월25일] 3분기 실적 분석/ 美집값, 13년만 최대 하락/ 제록스 14%↓ 왜?/ 암호화폐 이상 급등/ “27일 ECB 75bp↑”/ “곧 155엔”",2022-10-26,3.63e-05,5.02e-05,0.99991345,0.09538617,0.19230767,0.7123062
[간밤 월드뉴스 총정리 10월22일] 日 환시장 전격 개입/ 데일리Fed “금리 속도 조절”/ 화이자 “백신값 4배”/ 엑슨모빌 최고가/ “일등석 사라진다”/ 다음주 빅테크·성장률,2022-10-22,3.68e-05,6.47e-05,0.99989843,0.084290445,0.14639659,0.769313
"[간밤 월드뉴스 총정리 10월21일] 소셜미디어 7월 악몽 재현/ “엔비디아, 바닥”/ 英 다음주 새 총리…수낵?/ 3분기 성장률 기대/ 아인혼 “부채 위기”/ 테슬라 엇갈린 분석",2022-10-21,2.61e-05,0.000138126,0.9998357,0.062311295,0.17027578,0.7674129
"[간밤 월드뉴스 총정리 10월20일] 닐 “내년 금리 인상 중단”/ 피터피 “S&P, 3000 바닥”/ GS 금값 시나리오/ 中상장주 급락 왜?/ 푸틴, 전시 체제로/ 빅테크 전망",2022-10-20,3.95e-05,9.56e-05,0.9998648,0.088725284,0.14580657,0.7654681
"[간밤 월드뉴스 총정리 10월19일] “상승세, 더 간다”/ 집 안 짓는 미국/ BofA “항복 근접”/ 항공·방산·크루즈 날다/ 애플 또 부진 신호/ 헤지펀드가 몰래 산 두 종목",2022-10-19,0.000506485,0.000146502,0.99934703,0.13702849,0.11450155,0.74847
[간밤 월드뉴스 총정리 10월18일] “美소비 탄탄”…금융·기술주 랠리/ 영국 일단 안정/ 약세장 초기라고?/ 시걸 교수 “증시 20% 저평가”/ 날개없는 엔화/ 로블록스 20%↑,2022-10-18,3.76e-05,4.66e-05,0.99991584,0.09599266,0.10925044,0.7947569
"[간밤 월드뉴스 총정리 10월15일] JP모간 등 은행 실적 분석/ 장기 기대 인플레, 참 안 잡히네/ “10월 약세장 탈출”/ 식료품 피인수에도 급락 왜?/ 다음주 베이지북",2022-10-15,4.3e-05,0.000620009,0.999337,0.064692974,0.16710174,0.7682052
"[간밤 월드뉴스 총정리 10월14일] “흥분 말라…약세장 랠리”/ “12월에도 75bp”/ “ECB 최종금리 2.25%”에 반색/ 거꾸로 간 한국 투자자들/ “보잉, 하향”",2022-10-14,0.000244832,0.10503865,0.8947165,0.09080836,0.09569503,0.81349665
"[간밤 월드뉴스 총정리 10월13일] FOMC 의사록 골자/ 엔화, 바닥 뚫었다/ 가격 17% 올린 펩시/ 두 배 뛸 이 종목/ 테슬라 차트/ 모더나 급등 왜?/ “연말엔 반등”",2022-10-13,9.23e-05,4.78e-05,0.9998598,0.07107903,0.10071514,0.8282059
"[간밤 월드뉴스 총정리 10월12일] 베일리 “연기금 시한 3일”/ “내년 美금리 5.5%”/ 공유경제 충격/ 독 물가, 내년에도 8%/ 사우디에 화난 美/ 역시 배당주",2022-10-12,4.2e-05,4.32e-05,0.99991465,0.04935522,0.12847494,0.82216984
[간밤 월드뉴스 총정리 10월11일] 애플·테슬라 집중 매도 의미 / 강달러 재점화/ 벨라루스 참전?/ 중고차값 하락세…“車 곧 공급과잉”/ 리비안 또 급락 왜?,2022-10-11,0.00012341,0.009844238,0.9900323,0.032679964,0.157174,0.81014603
[간밤 월드뉴스 총정리 10월8일] “비둘기도 돌아섰다”/ 또 강달러…엔 저항선(145엔) 돌파/ BMO “패닉 말라”/ 천당·지옥 오간 대마초주/ 다음주 소비자물가·실적,2022-10-08,4.49e-05,7.47e-05,0.9998803,0.042135347,0.15575221,0.80211246
